Wall time,Step,Value
1694303016.7593737,1711,10981.97265625
1694303018.7046437,1847,10532.248046875
1694303018.8855078,1860,10488.4501953125
1694303019.4407778,1899,10356.2060546875
1694303019.586922,1909,10322.07421875
1694303020.0341034,1940,10215.7548828125
1694303020.3200095,1960,10146.76171875
1694303020.3345304,1961,10143.283203125
1694303021.897336,2070,9761.0244140625
1694303022.023817,2079,9729.005859375
1694303022.1680717,2089,9693.34375
1694303022.3230724,2100,9654.0029296875
1694303023.8606603,2209,9258.603515625
1694303025.3981957,2319,8848.884765625
1694303025.9663875,2359,8697.1806640625
1694303027.0479028,2436,8401.1005859375
1694303027.1179564,2441,8381.685546875
1694303027.2998347,2454,8331.0966796875
1694303027.4121475,2462,8299.919921875
1694303027.4552608,2465,8288.216796875
1694303027.737121,2485,8209.865234375
1694303027.9906762,2503,8139.05810546875
1694303028.1875215,2517,8083.78857421875
1694303029.0285196,2577,7844.85986328125
1694303029.042417,2578,7840.8701171875
1694303029.3421264,2599,7756.43310546875
1694303029.7357883,2627,7643.2958984375
1694303029.8466082,2635,7610.80615234375
1694303029.9575336,2643,7578.3056640625
1694303030.5268183,2684,7410.76220703125
1694303030.6518219,2693,7373.77978515625
1694303030.8600094,2708,7312.013671875
1694303030.9848678,2717,7274.84765625
1694303031.4849486,2753,7125.51611328125
1694303031.4989874,2754,7121.3505859375
1694303031.6934488,2768,7062.978515625
1694303031.9386096,2785,6991.8896484375
1694303032.3121667,2812,6878.48779296875
1694303032.756495,2844,6743.3251953125
1694303032.9957783,2861,6671.220703125
1694303034.5447083,2973,6190.86474609375
1694303036.0715113,3083,5711.3798828125
1694303036.0854473,3084,5707.0107421875
1694303036.362546,3104,5619.1259765625
1694303036.3764267,3105,5614.72216796875
1694303036.5805004,3120,5548.708984375
1694303036.918547,3145,5438.46142578125
1694303037.6577353,3199,5199.51318359375
1694303037.9011784,3217,5119.70458984375
1694303038.2188916,3241,5013.16162109375
1694303038.5353673,3265,4906.48095703125
1694303038.574417,3268,4893.13427734375
1694303039.727435,3356,4501.57421875
1694303040.3552346,3404,4288.10498046875
1694303041.0933223,3461,4035.1396484375
1694303041.3763018,3483,3937.710205078125
1694303041.4799461,3491,3902.3271484375
1694303041.5938218,3500,3862.551025390625
1694303041.9290369,3526,3747.79833984375
1694303042.4385574,3566,3571.816650390625
1694303042.4774768,3569,3558.643310546875
1694303042.8763766,3600,3422.861083984375
1694303043.0787952,3616,3352.9814453125
1694303043.5565367,3654,3187.681640625
1694303043.5941615,3657,3174.669189453125
1694303043.6445124,3661,3157.347412109375
1694303043.7351837,3668,3127.03466796875
1694303043.7721736,3671,3114.0615234375
1694303044.010016,3690,3032.031494140625
1694303044.283449,3712,2937.41162109375
1694303044.8954341,3761,2728.302734375
1694303045.1540112,3782,2639.460205078125
1694303045.9580002,3848,2363.75537109375
1694303045.9810963,3850,2355.49560546875
1694303046.6036093,3902,2142.92529296875
1694303046.7591064,3915,2090.5048828125
1694303046.972972,3933,2018.4434814453125
1694303047.4665697,3975,1852.8917236328125
1694303047.908863,4012,1710.3577880859375
1694303048.0359135,4023,1668.6400146484375
1694303048.7375052,4084,1443.482666015625
1694303049.0223122,4109,1354.5235595703125
1694303049.1607053,4121,1312.5682373046875
1694303049.1947217,4124,1302.162109375
1694303049.4432054,4146,1226.8277587890625
1694303049.83804,4181,1110.7979736328125
1694303049.9605737,4192,1075.3564453125
1694303050.3445694,4227,966.066650390625
1694303050.6722128,4257,876.8405151367188
1694303051.3194516,4318,709.191650390625
1694303051.4232867,4328,683.5737915039062
1694303052.702767,4454,409.08270263671875
1694303053.5136604,4535,280.5707092285156
1694303053.5532136,4539,275.1567077636719
1694303053.796254,4564,243.20596313476562
1694303054.2577574,4612,190.49771118164062
1694303054.6026025,4649,156.94723510742188
1694303054.9834292,4690,126.12091064453125
1694303055.0005372,4692,124.77288055419922
1694303055.0573378,4698,120.81158447265625
1694303055.1387272,4707,115.09314727783203
1694303055.3500693,4730,101.65082550048828
1694303055.7666802,4777,78.87191772460938
1694303056.2409053,4832,58.868995666503906
1694303056.2664685,4835,57.952091217041016
1694303056.2751086,4836,57.65010070800781
1694303056.3433173,4844,55.2978630065918
1694303056.6567562,4882,45.55485916137695
1694303056.891049,4910,39.703216552734375
1694303057.0438564,4929,36.280555725097656
1694303057.2021472,4949,33.099647521972656
1694303057.4302611,4980,28.918058395385742
1694303058.174717,5079,20.13884925842285
1694303058.2486713,5088,19.600879669189453
1694303058.2668104,5090,19.48604393005371
1694303058.6189673,5132,17.42156982421875
1694303058.652089,5136,17.256362915039062
1694303058.7791867,5151,16.679655075073242
1694303058.8125675,5155,16.536678314208984
1694303059.083525,5187,15.540627479553223
1694303059.1964235,5200,15.203383445739746
1694303059.4112403,5225,14.649191856384277
1694303059.5267122,5238,14.404655456542969
1694303059.6604447,5253,14.155715942382812
1694303059.7402897,5262,14.021967887878418
1694303060.0313134,5295,13.620220184326172
1694303060.2411442,5319,13.403339385986328
1694303060.2676804,5322,13.380060195922852
1694303060.6250935,5362,13.140042304992676
1694303060.6989107,5370,13.105867385864258
1694303060.9989982,5403,13.004292488098145
1694303061.3855639,5445,12.949109077453613
1694303061.4675155,5454,12.945734977722168
1694303061.9753325,5509,12.972405433654785
1694303063.4235344,5667,13.260954856872559
1694303063.9839141,5730,13.389082908630371
1694303064.2338753,5758,13.442054748535156
1694303064.43962,5781,13.483071327209473
1694303064.8985221,5832,13.565402030944824
1694303065.2026715,5866,13.613162994384766
1694303065.320717,5879,13.629975318908691
1694303066.0204833,5956,13.712953567504883
1694303066.2478073,5981,13.734053611755371
1694303066.3942692,5997,13.746281623840332
1694303066.5042746,6009,13.754852294921875
1694303066.916364,6053,13.781231880187988
1694303067.4570224,6111,13.806572914123535
1694303067.7043083,6138,13.814812660217285
1694303067.740155,6142,13.815875053405762
1694303068.502794,6225,13.829310417175293
1694303068.6681468,6243,13.830462455749512
1694303069.0070841,6279,13.831165313720703
1694303069.4965472,6332,13.828493118286133
1694303069.5155923,6334,13.828322410583496
1694303069.7374763,6358,13.825874328613281
1694303069.7461193,6359,13.825739860534668
1694303069.7936747,6364,13.825207710266113
1694303069.8392057,6369,13.824646949768066
1694303071.3094504,6528,13.794355392456055
1694303071.47599,6546,13.789814949035645
1694303071.5243266,6551,13.788524627685547
1694303071.6434157,6564,13.785094261169434
1694303071.6897123,6569,13.78383731842041
1694303071.839286,6585,13.779443740844727
1694303071.8846014,6590,13.778067588806152
1694303071.9672015,6599,13.775622367858887
1694303072.115492,6615,13.77116584777832
1694303072.651371,6673,13.754271507263184
1694303073.0907304,6720,13.739773750305176
1694303073.1826982,6730,13.736541748046875
1694303073.3675497,6750,13.730036735534668
1694303073.8553119,6802,13.712773323059082
1694303074.2316535,6842,13.698781967163086
1694303074.3061066,6850,13.695992469787598
1694303074.9158337,6916,13.672454833984375
1694303074.9432297,6919,13.671361923217773
1694303075.043121,6930,13.667410850524902
1694303075.6044374,6991,13.644583702087402
1694303075.6496491,6996,13.642656326293945
1694303075.6682904,6998,13.641874313354492
1694303076.187009,7054,13.62008285522461
1694303076.7708237,7117,13.595705032348633
1694303076.7984676,7120,13.59445571899414
1694303076.8540065,7126,13.592121124267578
1694303077.2103934,7164,13.576715469360352
1694303077.6122816,7207,13.559248924255371
1694303078.0365033,7253,13.539901733398438
1694303078.2299848,7274,13.53095531463623
1694303078.5413175,7308,13.515995979309082
1694303078.8195574,7338,13.502806663513184
1694303078.9579322,7353,13.496139526367188
1694303079.0875337,7367,13.489801406860352
1694303079.7236347,7436,13.458239555358887
1694303079.978213,7464,13.445371627807617
1694303080.0150578,7468,13.443489074707031
1694303080.0341554,7470,13.44257640838623
1694303080.1445477,7482,13.437060356140137
1694303080.3669477,7506,13.425699234008789
1694303080.4792473,7518,13.419999122619629
1694303080.6073797,7532,13.413179397583008
1694303080.7081912,7543,13.407862663269043
1694303081.1815069,7593,13.383366584777832
1694303081.265691,7602,13.378870964050293
1694303081.2863226,7604,13.377853393554688
1694303081.6188872,7638,13.360692977905273
1694303081.6741886,7644,13.35762882232666
1694303081.8220904,7660,13.349625587463379
1694303082.450925,7727,13.315325736999512
1694303082.478577,7730,13.313835144042969
1694303082.7188284,7756,13.300079345703125
1694303083.0712843,7794,13.279815673828125
1694303083.0819404,7795,13.279237747192383
1694303083.320732,7821,13.26534652709961
1694303083.478061,7838,13.25627613067627
1694303083.633207,7855,13.246947288513184
1694303084.0072768,7895,13.224693298339844
1694303084.063196,7901,13.221346855163574
1694303084.3253658,7929,13.205531120300293
1694303084.8504102,7986,13.172540664672852
1694303085.3970253,8046,13.13720989227295
1694303085.6970491,8078,13.118035316467285
1694303086.1027188,8122,13.091459274291992
1694303086.305155,8144,13.077900886535645
1694303086.4858174,8164,13.065380096435547
1694303086.9568088,8216,13.032538414001465
1694303087.0741978,8229,13.024242401123047
1694303087.5058186,8277,12.993189811706543
1694303087.633304,8291,12.984037399291992
1694303087.6792963,8296,12.980775833129883
1694303088.2894151,8363,12.936357498168945
1694303088.41474,8377,12.926961898803711
1694303088.5951138,8397,12.913256645202637
1694303089.440705,8491,12.847617149353027
1694303089.960233,8548,12.806624412536621
1694303090.0136025,8554,12.802230834960938
1694303090.0950155,8563,12.79564380645752
1694303090.5892022,8618,12.755699157714844
1694303090.9606426,8659,12.725103378295898
1694303090.9975085,8663,12.722076416015625
1694303091.2754142,8694,12.698394775390625
1694303091.4908135,8718,12.679864883422852
1694303091.544884,8724,12.675127029418945
1694303091.8007264,8752,12.653402328491211
1694303092.0158908,8776,12.634533882141113
1694303092.0329862,8778,12.632942199707031
1694303092.4428573,8823,12.597253799438477
1694303092.5324209,8833,12.589332580566406
1694303092.8213346,8865,12.563376426696777
1694303092.8676534,8870,12.559338569641113
1694303092.9294286,8877,12.55354118347168
1694303093.2923772,8917,12.520764350891113
1694303093.3282707,8921,12.517477035522461
1694303093.920154,8985,12.46393871307373
1694303094.1130617,9006,12.445976257324219
1694303094.355968,9033,12.422795295715332
1694303094.582243,9058,12.401093482971191
1694303095.156385,9121,12.345892906188965
1694303095.4361262,9152,12.317995071411133
1694303095.9788723,9212,12.263870239257812
1694303096.340611,9252,12.226935386657715
1694303096.6924114,9291,12.190628051757812
1694303096.8015244,9303,12.179279327392578
1694303096.8842058,9312,12.17087173461914
1694303097.0192647,9327,12.156646728515625
1694303097.1809902,9345,12.13949966430664
1694303097.3073895,9359,12.12613296508789
1694303097.4258182,9372,12.11367416381836
1694303097.4705863,9377,12.108817100524902
1694303097.564074,9387,12.099156379699707
1694303098.2123156,9456,12.031623840332031
1694303098.964632,9538,11.949812889099121
1694303099.0489478,9547,11.940690040588379
1694303099.226072,9566,11.921340942382812
1694303100.1940262,9671,11.812418937683105
1694303100.203653,9672,11.811375617980957
1694303100.5726402,9712,11.76908016204834
1694303100.9462786,9753,11.725071907043457
1694303100.95525,9754,11.723999977111816
1694303101.1217551,9772,11.704622268676758
1694303101.499055,9813,11.65997314453125
1694303101.6005843,9824,11.647906303405762
1694303101.718378,9837,11.633504867553711
1694303101.840677,9850,11.619125366210938
1694303101.9964466,9867,11.600378036499023
1694303102.2512543,9894,11.570537567138672
1694303102.4611986,9917,11.544733047485352
1694303102.741979,9948,11.509679794311523
1694303102.7506938,9949,11.508551597595215
1694303102.7588022,9950,11.507424354553223
1694303102.8482609,9960,11.496006965637207
1694303102.9643312,9973,11.481119155883789
1694303103.0180948,9979,11.474245071411133
1694303103.1433814,9993,11.45817756652832
1694303103.7700944,10063,11.377652168273926
1694303104.011278,10090,11.345909118652344
1694303104.2876399,10121,11.309303283691406
1694303104.4395618,10138,11.289223670959473
1694303104.9122298,10191,11.22591495513916
1694303105.0633717,10208,11.205439567565918
1694303105.1259363,10215,11.19705581665039
1694303105.6075916,10269,11.131593704223633
1694303105.7078328,10280,11.118157386779785
1694303106.2746391,10342,11.041509628295898
1694303106.3027067,10345,11.037796020507812
1694303106.313297,10346,11.0365629196167
1694303106.7662778,10395,10.975740432739258
1694303107.2293084,10445,10.912582397460938
1694303107.2851653,10451,10.905010223388672
1694303107.2937653,10452,10.903705596923828
1694303107.3495383,10458,10.896167755126953
1694303107.7468987,10501,10.841350555419922
1694303107.901483,10518,10.819562911987305
1694303108.290479,10561,10.764312744140625
1694303108.6085167,10596,10.718888282775879
1694303108.9502065,10633,10.670565605163574
1694303109.0391037,10643,10.65745735168457
1694303109.0570266,10645,10.654807090759277
1694303109.6253989,10707,10.57325553894043
1694303109.715897,10717,10.560013771057129
1694303109.780295,10724,10.550775527954102
1694303110.2133296,10771,10.48805046081543
1694303110.8702226,10842,10.392690658569336
1694303112.5219293,11023,10.145431518554688
1694303112.5676847,11028,10.138526916503906
1694303112.6385617,11036,10.12745189666748
1694303112.7999358,11054,10.10250186920166
1694303113.1628091,11094,10.047096252441406
1694303113.3842142,11118,10.013754844665527
1694303113.4399831,11124,10.005329132080078
1694303113.4499395,11125,10.003942489624023
1694303113.7594016,11159,9.95633316040039
1694303113.859905,11170,9.940924644470215
1694303114.2414584,11212,9.882009506225586
1694303114.3012228,11218,9.873619079589844
1694303114.3753939,11226,9.862385749816895
1694303115.3368053,11330,9.715458869934082
1694303115.3462946,11331,9.714019775390625
1694303115.9293191,11394,9.624601364135742
1694303116.0219016,11404,9.610281944274902
1694303116.067858,11409,9.60312271118164
1694303116.3825762,11443,9.554661750793457
1694303116.4293494,11448,9.547531127929688
1694303116.5488458,11461,9.52895450592041
1694303116.5675056,11463,9.52609634399414
1694303117.1512694,11526,9.436056137084961
1694303117.635763,11578,9.361525535583496
1694303117.9450743,11611,9.314085006713867
1694303118.7468283,11696,9.19202709197998
1694303119.1252544,11736,9.134505271911621
1694303119.315744,11756,9.105660438537598
1694303119.401852,11765,9.092751502990723
1694303119.6021752,11786,9.062582969665527
1694303119.8943808,11817,9.01811408996582
1694303119.9128292,11819,9.015236854553223
1694303120.174504,11847,8.974770545959473
1694303120.3608177,11867,8.946063041687012
1694303120.4421701,11876,8.93319034576416
1694303120.4957,11882,8.924560546875
1694303121.155182,11955,8.819670677185059
1694303121.3122294,11972,8.795289993286133
1694303121.8095691,12027,8.716534614562988
1694303122.2543628,12076,8.646417617797852
1694303123.1571655,12175,8.50512981414795
1694303123.1927493,12179,8.499457359313965
1694303123.7007723,12235,8.419892311096191
1694303124.0303042,12271,8.368888854980469
1694303124.3047109,12302,8.325042724609375
1694303124.3236232,12304,8.322210311889648
1694303124.4311967,12316,8.305307388305664
1694303124.769785,12354,8.251766204833984
1694303125.1240048,12394,8.195666313171387
1694303125.159804,12398,8.190042495727539
1694303125.1778374,12400,8.187274932861328
1694303125.3622453,12421,8.157772064208984
1694303125.3707569,12422,8.15638256072998
1694303125.5018587,12437,8.135346412658691
1694303125.6085885,12449,8.118589401245117
1694303125.8465412,12476,8.081010818481445
1694303125.8649254,12478,8.07823371887207
1694303125.8817034,12480,8.075392723083496
1694303126.5319078,12554,7.972820281982422
1694303126.9554095,12601,7.907923698425293
1694303127.3747332,12648,7.843400955200195
1694303127.9106822,12708,7.7614665031433105
1694303128.5698686,12782,7.661252021789551
1694303128.6505098,12791,7.6491193771362305
1694303129.630588,12901,7.502001762390137
1694303129.6652975,12905,7.496734619140625
1694303130.0177076,12944,7.445013999938965
1694303130.2748563,12972,7.4081010818481445
1694303130.3114994,12976,7.402870178222656
1694303130.5013888,12997,7.3753228187561035
1694303130.6225152,13010,7.358273506164551
1694303130.7472763,13024,7.3400139808654785
1694303130.963214,13048,7.3086934089660645
1694303131.3624365,13092,7.251684188842773
1694303132.2265956,13188,7.12836217880249
1694303132.7875907,13250,7.049726963043213
1694303132.8912218,13261,7.035815238952637
1694303133.2825902,13304,6.9818902015686035
1694303133.6972165,13349,6.925891876220703
1694303134.0540981,13388,6.8775763511657715
1694303134.3298054,13418,6.840602874755859
1694303134.6678271,13455,6.79531717300415
1694303135.2889092,13522,6.714154243469238
1694303135.5455055,13550,6.680521488189697
1694303135.6206195,13558,6.670957088470459
1694303136.2121525,13623,6.593563079833984
1694303136.386087,13642,6.570986270904541
1694303136.4051292,13644,6.568636417388916
1694303136.4332201,13647,6.565093517303467
1694303136.5525062,13660,6.549837112426758
1694303137.2541535,13736,6.461111068725586
1694303137.8624177,13802,6.385167598724365
1694303138.128661,13831,6.3520050048828125
1694303138.294516,13849,6.331570625305176
1694303138.6696932,13890,6.2852325439453125
1694303138.9133787,13916,6.256101608276367
1694303139.412323,13971,6.194698333740234
1694303139.4938896,13980,6.184841156005859
1694303139.7308447,14006,6.156072616577148
1694303140.0988348,14046,6.112272262573242
1694303141.125355,14158,5.991418838500977
1694303141.2999408,14177,5.971251964569092
1694303141.4007213,14188,5.9595794677734375
1694303141.5652347,14206,5.940393924713135
1694303142.0412037,14258,5.885758399963379
1694303142.104692,14265,5.878450393676758
1694303142.8829436,14349,5.791529655456543
1694303142.9303074,14354,5.786380767822266
1694303142.994262,14361,5.779168605804443
1694303143.3616302,14399,5.740444183349609
1694303143.4196582,14405,5.734373569488525
1694303143.55476,14419,5.720164775848389
1694303143.6289363,14427,5.712086200714111
1694303143.6390579,14428,5.711112022399902
1694303144.26435,14496,5.642915725708008
1694303144.621142,14535,5.604222774505615
1694303145.0025148,14577,5.562891960144043
1694303145.4203937,14623,5.518068313598633
1694303145.6205494,14645,5.496765613555908
1694303146.5359006,14745,5.401215553283691
1694303146.6742196,14760,5.387046813964844
1694303147.217013,14819,5.33176851272583
1694303147.5227888,14851,5.302097797393799
1694303147.6458929,14864,5.290047645568848
1694303147.684759,14868,5.286384105682373
1694303148.1926277,14921,5.237825393676758
1694303148.2299495,14925,5.234137535095215
1694303148.3723369,14940,5.2204813957214355
1694303149.0900087,15019,5.149395942687988
1694303149.5117846,15065,5.1084513664245605
1694303149.5203366,15066,5.107577323913574
1694303149.5570347,15070,5.104027271270752
1694303149.9216878,15110,5.068811416625977
1694303150.048345,15124,5.056565284729004
1694303150.1789315,15138,5.044347286224365
1694303150.3135371,15153,5.03122091293335
1694303150.5223365,15176,5.0113019943237305
1694303150.6036339,15185,5.003551483154297
1694303150.7341077,15199,4.9914116859436035
1694303151.8233528,15318,4.890157222747803
1694303151.9689553,15334,4.87681770324707
1694303152.095478,15348,4.865076541900635
1694303152.2228634,15362,4.853456020355225
1694303152.3026369,15371,4.845902442932129
1694303152.7349257,15419,4.806149005889893
1694303152.879376,15435,4.793037414550781
1694303152.932692,15441,4.788160800933838
1694303153.0689218,15456,4.775781154632568
1694303153.1213338,15462,4.7709221839904785
1694303153.3695734,15490,4.748129367828369
1694303154.438701,15610,4.651810646057129
1694303154.6866693,15638,4.629636764526367
1694303154.952934,15668,4.606032848358154
1694303155.339499,15712,4.571675777435303
1694303155.428636,15722,4.563899040222168
1694303155.6669168,15749,4.5429840087890625
1694303155.7693121,15760,4.534534931182861
1694303156.074819,15793,4.509132385253906
1694303156.1472454,15801,4.502996444702148
1694303156.3207273,15820,4.488525390625
1694303156.4213114,15831,4.480135440826416
1694303156.8070512,15873,4.448374271392822
1694303157.2413397,15921,4.412240028381348
1694303157.2505634,15922,4.411543846130371
1694303158.2679174,16032,4.330129146575928
1694303158.6767516,16076,4.297970294952393
1694303159.0548012,16117,4.268396377563477
1694303159.12911,16125,4.262528896331787
1694303159.6727188,16185,4.219595909118652
1694303159.6820517,16186,4.218862056732178
1694303160.1452525,16236,4.183390140533447
1694303160.1720626,16239,4.181272029876709
1694303160.1901553,16241,4.179835319519043
1694303160.2441554,16247,4.175642967224121
1694303160.8384962,16313,4.129344463348389
1694303161.141012,16346,4.1064372062683105
1694303161.5619752,16392,4.0746893882751465
1694303161.7389271,16411,4.061613082885742
1694303161.7662203,16414,4.05954122543335
1694303161.885578,16427,4.050657749176025
1694303163.471812,16603,3.9320621490478516
1694303163.4901185,16605,3.9307291507720947
1694303163.579313,16615,3.9241225719451904
1694303164.650621,16731,3.847930431365967
1694303164.687771,16735,3.845308303833008
1694303165.6152036,16834,3.7813899517059326
1694303165.9175813,16866,3.760982036590576
1694303166.0470898,16880,3.7520766258239746
1694303166.0754611,16883,3.750159502029419
1694303166.3013682,16907,3.7349448204040527
1694303166.676682,16947,3.7096779346466064
1694303166.7139175,16951,3.7071540355682373
1694303167.1917727,17002,3.6751511096954346
1694303167.3209946,17016,3.6664438247680664
1694303167.659662,17054,3.6427719593048096
1694303167.6872966,17057,3.640974998474121
1694303167.8601239,17076,3.6292521953582764
1694303168.25722,17120,3.6020736694335938
1694303168.310266,17126,3.5984268188476562
1694303168.3200254,17127,3.597788095474243
1694303168.4724844,17143,3.5879604816436768
1694303168.5793536,17155,3.580631732940674
1694303169.2487369,17229,3.5356853008270264
1694303169.2669866,17231,3.534467935562134
1694303169.4405084,17250,3.522977352142334
1694303169.5569758,17263,3.5151593685150146
1694303169.6484952,17273,3.5091426372528076
1694303169.7201118,17281,3.504356861114502
1694303170.759652,17394,3.437040090560913
1694303171.1060543,17431,3.4151642322540283
1694303171.8958285,17515,3.3660213947296143
1694303172.3465695,17563,3.3381409645080566
1694303172.8716931,17617,3.307035207748413
1694303173.0101612,17632,3.298419952392578
1694303173.0194805,17633,3.297877788543701
1694303173.1621969,17648,3.2892861366271973
1694303173.3768084,17671,3.276092529296875
1694303173.5355673,17688,3.266390800476074
1694303173.618932,17697,3.261308193206787
1694303173.936297,17731,3.241959810256958
1694303174.280994,17768,3.2210965156555176
1694303174.706074,17814,3.1952106952667236
1694303175.2576857,17873,3.1622040271759033
1694303175.3216999,17880,3.1583878993988037
1694303175.3306224,17881,3.157802104949951
1694303175.3685503,17885,3.1555581092834473
1694303175.8341503,17935,3.1278791427612305
1694303175.993886,17952,3.118457317352295
1694303176.104986,17964,3.1118438243865967
1694303176.4882197,18005,3.089376926422119
1694303176.5162735,18008,3.087724447250366
1694303176.771971,18035,3.0729615688323975
1694303177.047221,18064,3.0571110248565674
1694303177.271638,18088,3.044093370437622
1694303177.4674938,18109,3.032754898071289
1694303177.5810618,18121,3.0262551307678223
1694303177.6571064,18129,3.021937847137451
1694303177.694761,18133,3.0197746753692627
1694303177.7313635,18137,3.017592191696167
1694303178.3904014,18207,2.979996681213379
1694303179.048082,18276,2.9431982040405273
1694303179.585033,18332,2.913607120513916
1694303179.7060006,18345,2.9067718982696533
1694303180.2653606,18405,2.875324010848999
1694303180.376604,18417,2.8690481185913086
1694303180.4878428,18429,2.8627631664276123
1694303180.6265574,18444,2.854994773864746
1694303180.8490052,18468,2.8425216674804688
1694303180.9690502,18481,2.8357796669006348
1694303181.0550318,18490,2.83109712600708
1694303181.3510954,18522,2.814554214477539
1694303181.9453127,18586,2.781735420227051
1694303182.2232876,18616,2.7663846015930176
1694303182.2698383,18621,2.7638914585113525
1694303182.3866563,18634,2.757256269454956
1694303182.4871566,18645,2.751690149307251
1694303183.519879,18758,2.694645643234253
1694303183.528674,18759,2.69413161277771
1694303183.5823944,18765,2.691126823425293
1694303183.6092558,18768,2.6896555423736572
1694303183.7176607,18780,2.683680534362793
1694303183.859683,18795,2.6761322021484375
1694303184.8037918,18898,2.625157594680786
1694303184.861029,18904,2.6221349239349365
1694303185.671016,18991,2.579575777053833
1694303186.076798,19036,2.557760238647461
1694303186.1030912,19039,2.556262254714966
1694303186.648513,19099,2.5273399353027344
1694303186.7381287,19109,2.5225579738616943
1694303186.775553,19113,2.5207226276397705
1694303186.7845485,19114,2.520231246948242
1694303187.661501,19209,2.474977731704712
1694303187.6800525,19211,2.4740824699401855
1694303188.3033583,19278,2.4425439834594727
1694303188.6818116,19319,2.42339825630188
1694303189.1519387,19369,2.400198221206665
1694303189.223669,19377,2.396458387374878
1694303189.359239,19392,2.3895764350891113
1694303189.48984,19406,2.3831381797790527
1694303189.620914,19420,2.376676321029663
1694303190.1237366,19474,2.3520667552948
1694303190.3442545,19498,2.3411145210266113
1694303190.370795,19501,2.339718818664551
1694303190.7748442,19546,2.3194375038146973
1694303191.436283,19617,2.2875940799713135
1694303191.5871649,19633,2.28053879737854
1694303191.7827075,19654,2.2711679935455322
1694303191.8490245,19661,2.2680575847625732
1694303192.8255105,19763,2.2233736515045166
1694303192.8449473,19765,2.222506046295166
1694303193.555015,19841,2.189711332321167
1694303193.73655,19861,2.1811254024505615
1694303194.0461767,19895,2.1666059494018555
1694303194.191163,19911,2.159827947616577
1694303194.2888522,19922,2.1551427841186523
1694303194.8231778,19981,2.1303610801696777
1694303194.832322,19982,2.12995982170105
1694303194.8691328,19986,2.1282742023468018
1694303194.9850302,19999,2.122856616973877
1694303195.1215475,20014,2.116586446762085
1694303195.6757643,20075,2.0913937091827393
1694303196.205971,20134,2.067310333251953
1694303197.8145323,20311,1.9967219829559326
1694303198.000148,20332,1.9885201454162598
1694303198.2639287,20362,1.9769505262374878
1694303198.5457351,20394,1.9646384716033936
1694303198.6264107,20403,1.9611679315567017
1694303198.7932644,20422,1.9538952112197876
1694303198.9522035,20440,1.947046160697937
1694303199.4185207,20493,1.9270849227905273
1694303199.5924895,20513,1.919597864151001
1694303199.78155,20535,1.9114429950714111
1694303199.980529,20558,1.9029041528701782
1694303200.1267607,20575,1.896644949913025
1694303200.152986,20578,1.8956161737442017
1694303200.17894,20581,1.8944692611694336
1694303200.49688,20618,1.8810365200042725
1694303200.7382495,20646,1.870924711227417
1694303200.8912258,20664,1.8644359111785889
1694303200.90903,20666,1.8637174367904663
