Wall time,Step,Value
1694302258.0053782,4124,1167.8404541015625
1694302258.3309913,4146,1090.6683349609375
1694302258.8479714,4181,972.23583984375
1694302259.0106475,4192,936.1898193359375
1694302259.5201545,4227,825.5499267578125
1694302259.9584107,4257,735.9620361328125
1694302260.8405397,4318,570.31640625
1694302260.988586,4328,545.4209594726562
1694302262.7525003,4454,290.44354248046875
1694302263.8570883,4535,183.05865478515625
1694302263.9116123,4539,178.788330078125
1694302264.2423306,4564,154.0902862548828
1694302264.877105,4612,115.41654205322266
1694302265.3650284,4649,92.3409652709961
1694302265.8859913,4690,72.35843658447266
1694302265.9117012,4692,71.51406860351562
1694302265.9884877,4698,69.04643249511719
1694302266.1023014,4707,65.5246810913086
1694302266.392592,4730,57.43644714355469
1694302266.9809973,4777,44.38733673095703
1694302267.655711,4832,33.68629837036133
1694302267.6918993,4835,33.214359283447266
1694302267.7038605,4836,33.059364318847656
1694302267.7986586,4844,31.857938766479492
1694302268.2466147,4882,27.00908851623535
1694302268.570163,4910,24.200668334960938
1694302268.7957218,4929,22.596847534179688
1694302269.038084,4949,21.13345718383789
1694302269.4169807,4980,19.252199172973633
1694302270.64543,5079,15.483535766601562
1694302270.7613199,5088,15.262104988098145
1694302270.787067,5090,15.214862823486328
1694302271.3265219,5132,14.378674507141113
1694302271.3778346,5136,14.312657356262207
1694302271.5685506,5151,14.083439826965332
1694302271.6202235,5155,14.026884078979492
1694302272.031005,5187,13.63608169555664
1694302272.199363,5200,13.505051612854004
1694302272.522277,5225,13.290740013122559
1694302272.6882832,5238,13.196585655212402
1694302272.879858,5253,13.100686073303223
1694302272.995585,5262,13.04915714263916
1694302273.423866,5295,12.893266677856445
1694302273.7366872,5319,12.807332038879395
1694302273.7751796,5322,12.797929763793945
1694302274.2974873,5362,12.697091102600098
1694302274.4016786,5370,12.681599617004395
1694302274.8295345,5403,12.630492210388184
1694302275.383747,5445,12.58873462677002
1694302275.5013998,5454,12.582361221313477
1694302276.2272449,5509,12.557060241699219
1694302278.2981749,5667,12.544206619262695
1694302279.1175444,5730,12.544351577758789
1694302279.4854217,5758,12.544014930725098
1694302279.785915,5781,12.543434143066406
1694302280.4603138,5832,12.54113483428955
1694302280.9165876,5866,12.538795471191406
1694302281.0894928,5879,12.537766456604004
1694302282.1052928,5956,12.529603004455566
1694302282.432316,5981,12.526290893554688
1694302282.6463015,5997,12.524097442626953
1694302282.8047004,6009,12.522355079650879
1694302283.3824773,6053,12.515512466430664
1694302284.1441782,6111,12.505542755126953
1694302284.499638,6138,12.50052261352539
1694302284.5510595,6142,12.499771118164062
1694302285.643687,6225,12.483266830444336
1694302285.879718,6243,12.479501724243164
1694302286.349958,6279,12.471742630004883
1694302287.0470126,6332,12.459938049316406
1694302287.0734074,6334,12.459498405456543
1694302287.389534,6358,12.453949928283691
1694302287.4030988,6359,12.45372200012207
1694302287.4690502,6364,12.452564239501953
1694302287.5355356,6369,12.45139217376709
1694302289.6518226,6528,12.412534713745117
1694302289.893459,6546,12.407883644104004
1694302289.9608307,6551,12.406611442565918
1694302290.1316166,6564,12.403234481811523
1694302290.1966186,6569,12.401947975158691
1694302290.4044688,6585,12.397719383239746
1694302290.4701445,6590,12.3964204788208
1694302290.590498,6599,12.394012451171875
1694302290.8024292,6615,12.389771461486816
1694302291.5646448,6673,12.374133110046387
1694302292.1783972,6720,12.361100196838379
1694302292.3093872,6730,12.358291625976562
1694302292.5739076,6750,12.352643013000488
1694302293.2585814,6802,12.337751388549805
1694302293.7830274,6842,12.326045036315918
1694302293.8879743,6850,12.323657035827637
1694302294.756938,6916,12.3037691116333
1694302294.7971878,6919,12.30286693572998
1694302294.9424033,6930,12.299460411071777
1694302295.7465682,6991,12.280512809753418
1694302295.8081198,6996,12.278901100158691
1694302295.8330839,6998,12.278288841247559
1694302296.5784876,7054,12.260298728942871
1694302297.4106638,7117,12.239445686340332
1694302297.449146,7120,12.238421440124512
1694302297.5271444,7126,12.236382484436035
1694302298.025659,7164,12.223491668701172
1694302298.588301,7207,12.208645820617676
1694302299.1925633,7253,12.192483901977539
1694302299.4675224,7274,12.185011863708496
1694302299.9121513,7308,12.17276382446289
1694302300.3029015,7338,12.16183090209961
1694302300.5002463,7353,12.156317710876465
1694302300.6873827,7367,12.151108741760254
1694302301.5896695,7436,12.124916076660156
1694302301.9549906,7464,12.114079475402832
1694302302.0082245,7468,12.112512588500977
1694302302.0341735,7470,12.111741065979004
1694302302.1940506,7482,12.107038497924805
1694302302.5086114,7506,12.097557067871094
1694302302.665175,7518,12.092751502990723
1694302302.8494837,7532,12.087152481079102
1694302302.992286,7543,12.082738876342773
1694302303.6466033,7593,12.06234073638916
1694302303.7647436,7602,12.058650016784668
1694302303.7903228,7604,12.057830810546875
1694302304.23327,7638,12.043639183044434
1694302304.3131034,7644,12.04111385345459
1694302304.5210717,7660,12.03433609008789
1694302305.3966687,7727,12.005525588989258
1694302305.4344807,7730,12.004210472106934
1694302305.773526,7756,11.992829322814941
1694302306.2862337,7794,11.975861549377441
1694302306.2997003,7795,11.975414276123047
1694302306.644108,7821,11.963669776916504
1694302306.8703694,7838,11.955928802490234
1694302307.0908413,7855,11.948128700256348
1694302307.609038,7895,11.92957592010498
1694302307.6868877,7901,11.926797866821289
1694302308.0501885,7929,11.913543701171875
1694302308.8233576,7986,11.886167526245117
1694302309.6288786,8046,11.856706619262695
1694302310.0588326,8078,11.840656280517578
1694302310.6418777,8122,11.818232536315918
1694302310.9344156,8144,11.806861877441406
1694302311.2076027,8164,11.7964448928833
1694302311.902247,8216,11.768896102905273
1694302312.0735767,8229,11.761889457702637
1694302312.7025387,8277,11.735941886901855
1694302312.8839538,8291,11.728290557861328
1694302312.9501193,8296,11.725547790527344
1694302313.8171792,8363,11.688079833984375
1694302313.9967391,8377,11.680167198181152
1694302314.2561262,8397,11.668702125549316
1694302315.4742749,8491,11.613802909851074
1694302316.2333953,8548,11.579450607299805
1694302316.315499,8554,11.575824737548828
1694302316.4401546,8563,11.570355415344238
1694302317.1574557,8618,11.536310195922852
1694302317.6867273,8659,11.510454177856445
1694302317.7379923,8663,11.507909774780273
1694302318.1393342,8694,11.488096237182617
1694302318.4564624,8718,11.47255802154541
1694302318.5358825,8724,11.468646049499512
1694302318.9051433,8752,11.450357437133789
1694302319.2244473,8776,11.434502601623535
1694302319.2509592,8778,11.433159828186035
1694302319.8469698,8823,11.403054237365723
1694302319.9786422,8833,11.396313667297363
1694302320.4036944,8865,11.374523162841797
1694302320.4684172,8870,11.371108055114746
1694302320.5625496,8877,11.366270065307617
1694302321.0846388,8917,11.338570594787598
1694302321.1366446,8921,11.33578109741211
1694302321.9770389,8985,11.290433883666992
1694302322.255335,9006,11.275352478027344
1694302322.6116598,9033,11.255797386169434
1694302322.93926,9058,11.237482070922852
1694302323.76776,9121,11.190744400024414
1694302324.169978,9152,11.16733455657959
1694302324.9662528,9212,11.12136173248291
1694302325.4975634,9252,11.090166091918945
1694302326.0135868,9291,11.059325218200684
1694302326.1708753,9303,11.049760818481445
1694302326.290967,9312,11.042569160461426
1694302326.4861057,9327,11.030509948730469
1694302326.722908,9345,11.015958786010742
1694302326.9024186,9359,11.004610061645508
1694302327.073541,9372,10.994034767150879
1694302327.1378005,9377,10.98995304107666
1694302327.2816846,9387,10.981759071350098
1694302328.1917071,9456,10.924457550048828
1694302329.2772038,9538,10.854687690734863
1694302329.3952615,9547,10.846949577331543
1694302329.6457376,9566,10.830527305603027
1694302331.0364764,9671,10.737770080566406
1694302331.0482278,9672,10.736871719360352
1694302331.568056,9712,10.700788497924805
1694302332.0935,9753,10.663352012634277
1694302332.106832,9754,10.662408828735352
1694302332.3381386,9772,10.645800590515137
1694302332.863703,9813,10.607695579528809
1694302333.0041244,9824,10.597383499145508
1694302333.173774,9837,10.585148811340332
1694302333.3465714,9850,10.572896957397461
1694302333.573972,9867,10.556817054748535
1694302333.9205983,9894,10.531055450439453
1694302334.217889,9917,10.508975982666016
1694302334.6310594,9948,10.479005813598633
1694302334.644439,9949,10.478049278259277
1694302334.6578856,9950,10.477055549621582
1694302334.7837176,9960,10.467324256896973
1694302334.9526927,9973,10.454652786254883
1694302335.0280602,9979,10.448797225952148
1694302335.211026,9993,10.435077667236328
1694302336.1012444,10063,10.365601539611816
1694302336.44338,10090,10.338459968566895
1694302336.8389904,10121,10.307107925415039
1694302337.0597074,10138,10.289806365966797
1694302337.732813,10191,10.235390663146973
1694302337.9512148,10208,10.21774673461914
1694302338.0406082,10215,10.210469245910645
1694302338.7324488,10269,10.153948783874512
1694302338.8738701,10280,10.142354965209961
1694302339.6779208,10342,10.076404571533203
1694302339.7164726,10345,10.073201179504395
1694302339.729193,10346,10.072112083435059
1694302340.3655324,10395,10.019280433654785
1694302341.0153093,10445,9.96475601196289
1694302341.0910869,10451,9.958174705505371
1694302341.1036375,10452,9.957077980041504
1694302341.1804674,10458,9.950483322143555
1694302341.7304366,10501,9.903054237365723
1694302341.9491615,10518,9.884143829345703
1694302342.4969082,10561,9.836074829101562
1694302342.9492428,10596,9.796618461608887
1694302343.4269662,10633,9.754626274108887
1694302343.5529046,10643,9.743232727050781
1694302343.57892,10645,9.740965843200684
1694302344.368354,10707,9.669844627380371
1694302344.494967,10717,9.658293724060059
1694302344.5842936,10724,9.650177955627441
1694302345.1810133,10771,9.595500946044922
1694302346.1258926,10842,9.512130737304688
1694302348.500619,11023,9.295278549194336
1694302348.5654438,11028,9.289194107055664
1694302348.6690547,11036,9.279463768005371
1694302348.897658,11054,9.257549285888672
1694302349.4138422,11094,9.20859432220459
1694302349.726533,11118,9.179154396057129
1694302349.805052,11124,9.171770095825195
1694302349.818448,11125,9.170543670654297
1694302350.2547324,11159,9.128644943237305
1694302350.398465,11170,9.115039825439453
1694302350.9809732,11212,9.06291389465332
1694302351.065203,11218,9.05545425415039
1694302351.176409,11226,9.045496940612793
1694302352.5476558,11330,8.91528034210205
1694302352.5605404,11331,8.914030075073242
1694302353.351269,11394,8.834486961364746
1694302353.476312,11404,8.821825981140137
1694302353.5407987,11409,8.815491676330566
1694302353.9692113,11443,8.772293090820312
1694302354.0353782,11448,8.765932083129883
1694302354.1980667,11461,8.749390602111816
1694302354.223124,11463,8.74686336517334
1694302355.012847,11526,8.666440963745117
1694302355.667057,11578,8.599784851074219
1694302356.0839772,11611,8.557416915893555
1694302357.1602929,11696,8.447845458984375
1694302357.666075,11736,8.396100997924805
1694302357.9182076,11756,8.370233535766602
1694302358.0364027,11765,8.358599662780762
1694302358.3136475,11786,8.331392288208008
1694302358.7231581,11817,8.291126251220703
1694302358.7502687,11819,8.28856086730957
1694302359.119298,11847,8.252205848693848
1694302359.3789985,11867,8.226252555847168
1694302359.4967694,11876,8.21455192565918
1694302359.576824,11882,8.206750869750977
1694302360.5356278,11955,8.111811637878418
1694302360.7609484,11972,8.08968448638916
1694302361.4801083,12027,8.018106460571289
1694302362.1216896,12076,7.954321384429932
1694302363.4074404,12175,7.825533390045166
1694302363.4582303,12179,7.82033634185791
1694302364.1836996,12235,7.747577667236328
1694302364.6530576,12271,7.700850009918213
1694302365.0444095,12302,7.66064977645874
1694302365.069298,12304,7.658054828643799
1694302365.2188997,12316,7.6425347328186035
1694302365.6952634,12354,7.593323707580566
1694302366.1981442,12394,7.541649341583252
1694302366.248246,12398,7.536478519439697
1694302366.2740433,12400,7.533894062042236
1694302366.5378094,12421,7.506819248199463
1694302366.550624,12422,7.505502223968506
1694302366.7419987,12437,7.4861907958984375
1694302366.8975067,12449,7.470710754394531
1694302367.2486064,12476,7.435949802398682
1694302367.2744534,12478,7.4333720207214355
1694302367.2998385,12480,7.430790424346924
1694302368.2575903,12554,7.335873126983643
1694302368.857531,12601,7.275768280029297
1694302369.4611864,12648,7.215907096862793
1694302370.2594829,12708,7.139729976654053
1694302371.2508996,12782,7.046302795410156
1694302371.3712814,12791,7.034985065460205
1694302372.8378046,12901,6.897317409515381
1694302372.8889859,12905,6.892353057861328
1694302373.4013402,12944,6.843898773193359
1694302373.775921,12972,6.80925178527832
1694302373.8302379,12976,6.804301738739014
1694302374.1093469,12997,6.778411865234375
1694302374.2813182,13010,6.762390613555908
1694302374.466079,13024,6.745184421539307
1694302374.7867982,13048,6.715710639953613
1694302375.3830497,13092,6.661903381347656
1694302376.6777606,13188,6.545456886291504
1694302377.4839008,13250,6.470994472503662
1694302377.6296875,13261,6.4578447341918945
1694302378.1966796,13304,6.406622409820557
1694302378.781332,13349,6.353312969207764
1694302379.291817,13388,6.30738639831543
1694302379.684589,13418,6.272207736968994
1694302380.175164,13455,6.229063510894775
1694302381.0375528,13522,6.151457786560059
1694302381.3991916,13550,6.119279384613037
1694302381.5015633,13558,6.110098361968994
1694302382.339958,13623,6.03597354888916
1694302382.5832233,13642,6.014449596405029
1694302382.609499,13644,6.012182235717773
1694302382.6467354,13647,6.008787155151367
1694302382.8136218,13660,5.994095802307129
1694302383.7976904,13736,5.908868312835693
1694302384.6722615,13802,5.8357038497924805
1694302385.0489502,13831,5.803770065307617
1694302385.284906,13849,5.784051418304443
1694302385.823001,13890,5.739346027374268
1694302386.1617236,13916,5.711159706115723
1694302386.8782554,13971,5.651920318603516
1694302386.9959075,13980,5.64227819442749
1694302387.3334298,14006,5.614535808563232
1694302387.8466942,14046,5.572065830230713
1694302389.301479,14158,5.454766273498535
1694302389.5482562,14177,5.435105800628662
1694302389.68947,14188,5.423754692077637
1694302389.9235837,14206,5.405219078063965
1694302390.5965385,14258,5.352028846740723
1694302390.6872463,14265,5.344913005828857
1694302391.8201718,14349,5.260173797607422
1694302391.8884387,14354,5.255180358886719
1694302391.9808385,14361,5.2481913566589355
1694302392.4995027,14399,5.210382461547852
1694302392.577568,14405,5.204431533813477
1694302392.7715926,14419,5.190580368041992
1694302392.8801012,14427,5.182682514190674
1694302392.893594,14428,5.181697845458984
1694302393.7819726,14496,5.115086078643799
1694302394.289485,14535,5.077278137207031
1694302394.8351245,14577,5.0368804931640625
1694302395.4307966,14623,4.993017196655273
1694302395.712515,14645,4.972165107727051
1694302397.0219529,14745,4.878569602966309
1694302397.2223036,14760,4.864678859710693
1694302398.0108168,14819,4.810493469238281
1694302398.4424233,14851,4.781364917755127
1694302398.6167564,14864,4.769584655761719
1694302398.6700468,14868,4.765972137451172
1694302399.3536344,14921,4.718305587768555
1694302399.405489,14925,4.7147369384765625
1694302399.5998251,14940,4.7013421058654785
1694302400.615896,15019,4.6315131187438965
1694302401.2096217,15065,4.59136962890625
1694302401.222185,15066,4.590500831604004
1694302401.2744286,15070,4.587028980255127
1694302401.7848122,15110,4.552468776702881
1694302401.9712377,15124,4.540428161621094
1694302402.155305,15138,4.528444290161133
1694302402.3514783,15153,4.515615940093994
1694302402.6517994,15176,4.496047019958496
1694302402.7698355,15185,4.488410472869873
1694302402.9537005,15199,4.476568222045898
1694302404.491591,15318,4.377255916595459
1694302404.699898,15334,4.3640875816345215
1694302404.8807979,15348,4.352607727050781
1694302405.063143,15362,4.341156959533691
1694302405.1779125,15371,4.333806037902832
1694302405.800526,15419,4.294877052307129
1694302406.0077784,15435,4.281992435455322
1694302406.0852232,15441,4.277158260345459
1694302406.2784827,15456,4.265134811401367
1694302406.3560884,15462,4.260330677032471
1694302406.7147753,15490,4.237991809844971
1694302408.2498696,15610,4.143776893615723
1694302408.6084368,15638,4.122135162353516
1694302408.9892893,15668,4.099094390869141
1694302409.5504515,15712,4.065541744232178
1694302409.6777196,15722,4.05797815322876
1694302410.0218065,15749,4.037578582763672
1694302410.162014,15760,4.029313087463379
1694302410.5809388,15793,4.004616737365723
1694302410.6833797,15801,3.9986517429351807
1694302410.9257925,15820,3.9845385551452637
1694302411.0641625,15831,3.9763898849487305
1694302411.5921643,15873,3.9454705715179443
1694302412.195957,15921,3.910435914993286
1694302412.2088985,15922,3.9097237586975098
1694302413.629154,16032,3.830839157104492
1694302414.2021701,16076,3.7998032569885254
1694302414.732792,16117,3.771138906478882
1694302414.8364918,16125,3.765587091445923
1694302415.6102319,16185,3.7241621017456055
1694302415.6224468,16186,3.72347354888916
1694302416.2652466,16236,3.689359664916992
1694302416.3032832,16239,3.687324047088623
1694302416.3300896,16241,3.6859681606292725
1694302416.4066677,16247,3.6819088459014893
1694302417.257104,16313,3.637549638748169
1694302417.690457,16346,3.6156108379364014
1694302418.2906604,16392,3.585275411605835
1694302418.5398018,16411,3.5728375911712646
1694302418.5792527,16414,3.570884943008423
1694302418.7488585,16427,3.562403440475464
1694302421.0421922,16603,3.4499475955963135
1694302421.0683117,16605,3.4486870765686035
1694302421.1973763,16615,3.44242787361145
1694302422.6654675,16731,3.370804786682129
1694302422.7157671,16735,3.368356943130493
1694302423.9670188,16834,3.3086771965026855
1694302424.3751807,16866,3.289656162261963
1694302424.5534623,16880,3.2813785076141357
1694302424.590509,16883,3.279594659805298
1694302424.8939595,16907,3.2654874324798584
1694302425.3943589,16947,3.2421069145202637
1694302425.4431596,16951,3.239776611328125
1694302426.0937417,17002,3.2102952003479004
1694302426.2753136,17016,3.202254056930542
1694302426.7714026,17054,3.180560350418091
1694302426.809589,17057,3.17885684967041
1694302427.0585825,17076,3.1680779457092285
1694302427.6294384,17120,3.1432948112487793
1694302427.707049,17126,3.13993763923645
1694302427.7201843,17127,3.1393823623657227
1694302427.926393,17143,3.130443811416626
1694302428.0776968,17155,3.123751401901245
1694302429.0349345,17229,3.0829403400421143
1694302429.0607839,17231,3.081850051879883
1694302429.3066013,17250,3.071486711502075
1694302429.473975,17263,3.0644185543060303
1694302429.6019568,17273,3.058971643447876
1694302429.7051535,17281,3.054654359817505
1694302431.1365016,17394,2.9942708015441895
1694302431.5990615,17431,2.974820613861084
1694302432.6639075,17515,2.931273937225342
1694302433.26897,17563,2.9067559242248535
1694302433.9388022,17617,2.8794772624969482
1694302434.1254647,17632,2.8719429969787598
1694302434.137659,17633,2.871439218521118
1694302434.3260407,17648,2.8639512062072754
1694302434.6151893,17671,2.852531671524048
1694302434.826781,17688,2.8440968990325928
1694302434.937901,17697,2.839646577835083
1694302435.361359,17731,2.8229427337646484
1694302435.8274329,17768,2.804896354675293
1694302436.4076066,17814,2.7826826572418213
1694302437.1486914,17873,2.75451922416687
1694302437.2371974,17880,2.751201868057251
1694302437.2498271,17881,2.750725030899048
1694302437.3013458,17885,2.748830795288086
1694302437.925189,17935,2.72532057762146
1694302438.1361785,17952,2.7173850536346436
1694302438.2876294,17964,2.711806535720825
1694302438.8027384,18005,2.692858934402466
1694302438.8413527,18008,2.691469430923462
1694302439.178211,18035,2.679090738296509
1694302439.54445,18064,2.6658923625946045
1694302439.8588128,18088,2.655043840408325
1694302440.1282194,18109,2.6455652713775635
1694302440.2797391,18121,2.6401848793029785
1694302440.3793406,18129,2.636598587036133
1694302440.4289606,18133,2.6348352432250977
1694302440.479261,18137,2.633042573928833
1694302441.3553402,18207,2.6020452976226807
1694302442.2373037,18276,2.5719897747039795
1694302442.9491522,18332,2.547947406768799
1694302443.116894,18345,2.542401075363159
1694302443.888996,18405,2.5170552730560303
1694302444.0430162,18417,2.5120434761047363
1694302444.1982849,18429,2.507014513015747
1694302444.3904345,18444,2.500810384750366
1694302444.6984847,18468,2.490825891494751
1694302444.8638458,18481,2.48551082611084
1694302444.9792755,18490,2.481797695159912
1694302445.3919654,18522,2.4686996936798096
1694302446.2277415,18586,2.44278883934021
1694302446.6097894,18616,2.4307918548583984
1694302446.6739082,18621,2.4287972450256348
1694302446.844175,18634,2.423644781112671
1694302446.9867184,18645,2.4192888736724854
1694302448.4435897,18758,2.3751630783081055
1694302448.4564219,18759,2.37477707862854
1694302448.5316436,18765,2.3724896907806396
1694302448.5694287,18768,2.3713176250457764
1694302448.721433,18780,2.3667359352111816
1694302448.9098737,18795,2.36099910736084
1694302450.2191381,18898,2.3222217559814453
1694302450.2970476,18904,2.319977283477783
1694302451.4419553,18991,2.2880263328552246
1694302452.0320249,19036,2.2717835903167725
1694302452.0715952,19039,2.270718574523926
1694302452.860225,19099,2.249375343322754
1694302452.993001,19109,2.245851755142212
1694302453.0461242,19113,2.2444305419921875
1694302453.059732,19114,2.2440924644470215
1694302454.3027864,19209,2.211082935333252
1694302454.3293202,19211,2.21041202545166
1694302455.2173164,19278,2.1876120567321777
1694302455.7514138,19319,2.173872470855713
1694302456.4126828,19369,2.157358407974243
1694302456.5182326,19377,2.154712438583374
1694302456.7193573,19392,2.149778127670288
1694302456.9002364,19406,2.1451985836029053
1694302457.0800352,19420,2.1406850814819336
1694302457.7797606,19474,2.1232919692993164
1694302458.0953267,19498,2.115668296813965
1694302458.1347005,19501,2.1146862506866455
1694302458.7370396,19546,2.100515842437744
1694302459.6655064,19617,2.078488349914551
1694302459.8745103,19633,2.0735952854156494
1694302460.1479664,19654,2.0671920776367188
1694302460.2378502,19661,2.0650510787963867
1694302461.5738943,19763,2.0345468521118164
1694302461.6003504,19765,2.033977508544922
1694302462.588277,19841,2.0118095874786377
1694302462.8514156,19861,2.0060508251190186
1694302463.3013186,19895,1.9963862895965576
1694302463.511964,19911,1.9918485879898071
1694302463.656887,19922,1.9887471199035645
1694302464.4472642,19981,1.9722923040390015
1694302464.461066,19982,1.9720118045806885
1694302464.5150642,19986,1.970918893814087
1694302464.6910253,19999,1.9673303365707397
1694302464.8998168,20014,1.9631941318511963
1694302465.731882,20075,1.9466536045074463
1694302466.5359728,20134,1.9309371709823608
1694302468.905285,20311,1.8853267431259155
1694302469.1957905,20332,1.8800926208496094
1694302469.6054878,20362,1.8726778030395508
1694302470.041526,20394,1.8648099899291992
1694302470.1611283,20403,1.8626000881195068
1694302470.4133146,20422,1.8579962253570557
1694302470.6607678,20440,1.8536335229873657
1694302471.3911552,20493,1.8409950733184814
1694302471.6671255,20513,1.8362631797790527
1694302471.9724576,20535,1.831085443496704
1694302472.2855504,20558,1.8257331848144531
1694302472.5210836,20575,1.8217817544937134
1694302472.562666,20578,1.8211029767990112
1694302472.604666,20581,1.8204063177108765
1694302473.1053104,20618,1.8119218349456787
1694302473.4896326,20646,1.8055782318115234
1694302473.728679,20664,1.8015159368515015
1694302473.7557561,20666,1.8010594844818115
